Ax,Ay,Az, Gx,Gy,Gz
-9.05,-1.88,-0.50, -0.57,0.09,-0.05
-9.14,-1.98,-0.51, -0.58,0.03,-0.06
-9.18,-2.06,-0.46, -0.58,-0.02,-0.06
-9.14,-2.05,-0.39, -0.58,-0.06,-0.05
-9.09,-2.01,-0.32, -0.59,-0.08,-0.04
-9.04,-1.97,-0.27, -0.60,-0.07,-0.02
-9.09,-1.92,-0.12, -0.61,-0.07,0.01
-9.06,-1.93,-0.07, -0.62,-0.08,0.05
-9.00,-1.92,-0.02, -0.65,-0.09,0.08
-9.02,-1.88,0.04, -0.67,-0.10,0.11
-8.99,-1.86,0.09, -0.70,-0.10,0.14
-8.97,-1.87,0.14, -0.72,-0.10,0.16
-8.98,-1.87,0.17, -0.74,-0.08,0.17
-8.93,-1.89,0.17, -0.77,-0.05,0.18
-8.94,-1.81,0.18, -0.80,-0.03,0.18
-8.92,-1.73,0.22, -0.83,-0.03,0.18
-8.92,-1.64,0.22, -0.86,-0.03,0.17
-8.87,-1.60,0.20, -0.88,-0.03,0.16
-8.86,-1.56,0.15, -0.89,-0.02,0.14
-8.85,-1.55,0.15, -0.90,-0.01,0.12
-8.91,-1.56,0.18, -0.89,-0.03,0.10
-8.87,-1.56,0.22, -0.88,-0.07,0.08
-8.83,-1.53,0.19, -0.88,-0.10,0.05
-8.76,-1.50,0.20, -0.89,-0.11,0.03
-8.74,-1.53,0.11, -0.91,-0.09,0.00
-8.79,-1.65,0.07, -0.92,-0.06,-0.02
-8.89,-1.73,0.14, -0.93,-0.05,-0.03
-9.00,-1.72,0.19, -0.92,-0.09,-0.03
-8.95,-1.72,0.30, -0.90,-0.15,-0.03
-9.00,-1.70,0.44, -0.88,-0.20,-0.02
-9.02,-1.71,0.52, -0.85,-0.24,0.00
-8.98,-1.77,0.57, -0.83,-0.23,0.03
-8.95,-1.84,0.58, -0.81,-0.19,0.05
-9.00,-1.90,0.53, -0.79,-0.14,0.07
-9.01,-1.87,0.47, -0.78,-0.10,0.09
-8.94,-1.82,0.39, -0.75,-0.10,0.11
-8.97,-1.76,0.42, -0.73,-0.13,0.13
-9.03,-1.61,0.53, -0.71,-0.21,0.15
-8.99,-1.48,0.69, -0.68,-0.29,0.18
-8.88,-1.36,0.78, -0.67,-0.31,0.20
-8.81,-1.30,0.85, -0.66,-0.25,0.23
-8.79,-1.30,0.86, -0.65,-0.16,0.24
-8.81,-1.33,0.72, -0.64,-0.05,0.25
-8.82,-1.41,0.55, -0.64,0.03,0.25
-8.86,-1.43,0.38, -0.63,0.07,0.23
-8.89,-1.39,0.28, -0.63,0.05,0.20
-8.84,-1.34,0.26, -0.64,-0.00,0.16
-8.78,-1.20,0.28, -0.65,-0.06,0.12
-8.69,-1.13,0.36, -0.67,-0.10,0.09
-8.68,-1.03,0.39, -0.69,-0.10,0.05
-8.69,-1.03,0.38, -0.71,-0.08,0.04
-8.72,-1.12,0.39, -0.73,-0.06,0.02
-8.82,-1.20,0.44, -0.73,-0.05,0.01
-8.85,-1.22,0.43, -0.73,-0.06,-0.00
-8.86,-1.24,0.41, -0.72,-0.07,-0.01
-8.88,-1.31,0.47, -0.72,-0.08,-0.01
-8.88,-1.40,0.50, -0.72,-0.08,-0.01
-8.95,-1.43,0.55, -0.73,-0.07,-0.00
-8.92,-1.42,0.60, -0.72,-0.04,0.01
-8.85,-1.33,0.66, -0.71,-0.02,0.02
-8.80,-1.30,0.69, -0.70,-0.02,0.04
-8.71,-1.25,0.72, -0.71,-0.04,0.04
-8.68,-1.22,0.73, -0.72,-0.07,0.05
-8.69,-1.21,0.77, -0.72,-0.10,0.06
-8.72,-1.23,0.84, -0.71,-0.11,0.07
-8.77,-1.21,0.84, -0.70,-0.10,0.07
-8.82,-1.19,0.81, -0.69,-0.06,0.07
-8.82,-1.16,0.79, -0.68,-0.03,0.07
-8.79,-1.07,0.74, -0.69,-0.00,0.06
-8.85,-0.97,0.75, -0.69,-0.00,0.06
-8.87,-0.90,0.77, -0.69,-0.01,0.06
-8.88,-0.87,0.71, -0.66,-0.02,0.05
-8.91,-0.90,0.75, -0.62,-0.02,0.03
-8.91,-0.91,0.75, -0.57,-0.02,-0.00
-8.84,-0.90,0.80, -0.52,-0.03,-0.04
-8.75,-0.95,0.84, -0.48,-0.05,-0.08
-8.77,-0.99,0.85, -0.45,-0.08,-0.12
-8.81,-1.04,0.85, -0.44,-0.13,-0.16
-8.86,-1.09,0.98, -0.44,-0.18,-0.19
-8.91,-1.16,1.13, -0.45,-0.23,-0.21
-8.94,-1.21,1.28, -0.45,-0.25,-0.21
-8.90,-1.19,1.38, -0.45,-0.23,-0.21
-8.89,-1.14,1.45, -0.43,-0.18,-0.21
-8.85,-1.09,1.44, -0.42,-0.14,-0.21
-8.77,-1.13,1.35, -0.42,-0.10,-0.20
-8.77,-1.22,1.22, -0.42,-0.07,-0.20
-8.75,-1.32,1.00, -0.44,-0.06,-0.20
-8.75,-1.33,0.98, -0.47,-0.07,-0.21
-8.87,-1.35,1.25, -0.48,-0.14,-0.21
-8.98,-1.32,1.60, -0.46,-0.24,-0.18
-9.03,-1.32,1.89, -0.40,-0.31,-0.14
-9.05,-1.43,2.03, -0.31,-0.31,-0.09
-9.09,-1.56,1.98, -0.23,-0.24,-0.04
-9.06,-1.64,1.86, -0.17,-0.13,0.00
-8.94,-1.72,1.61, -0.13,-0.03,0.03
-8.87,-1.69,1.45, -0.13,0.03,0.03
-8.75,-1.58,1.36, -0.15,0.04,0.02
-8.79,-1.40,1.47, -0.18,-0.03,-0.00
-8.87,-1.20,1.60, -0.20,-0.16,-0.01
-8.93,-1.14,1.78, -0.20,-0.28,-0.01
-8.99,-1.19,1.93, -0.18,-0.34,0.01
-9.06,-1.30,2.04, -0.16,-0.34,0.03
-9.08,-1.40,2.11, -0.13,-0.30,0.05
-9.10,-1.43,2.08, -0.13,-0.23,0.08
-9.01,-1.41,1.98, -0.13,-0.16,0.09
-8.88,-1.37,1.86, -0.15,-0.08,0.08
-8.85,-1.36,1.89, -0.17,-0.05,0.05
-8.99,-1.42,1.95, -0.17,-0.07,0.02
-9.15,-1.49,2.02, -0.15,-0.13,-0.01
-9.27,-1.47,2.14, -0.11,-0.18,-0.02
-9.22,-1.38,2.19, -0.07,-0.19,-0.03
-9.01,-1.31,2.18, -0.04,-0.16,-0.04
-8.87,-1.37,2.07, -0.02,-0.08,-0.05
-8.88,-1.44,1.93, -0.00,0.00,-0.07
-8.98,-1.44,1.80, 0.02,0.04,-0.09
-9.07,-1.40,1.73, 0.03,0.03,-0.09
-9.11,-1.32,1.73, 0.02,-0.04,-0.09
-9.09,-1.33,1.77, 0.00,-0.12,-0.08
-9.04,-1.45,1.79, -0.02,-0.17,-0.07
-9.00,-1.50,1.79, -0.04,-0.17,-0.06
-8.88,-1.54,1.76, -0.06,-0.15,-0.04
-8.81,-1.58,1.71, -0.09,-0.12,-0.02
-8.95,-1.57,1.77, -0.12,-0.14,-0.00
-9.11,-1.54,1.96, -0.14,-0.22,0.03
-9.09,-1.44,2.05, -0.17,-0.32,0.07
-8.95,-1.32,2.12, -0.20,-0.37,0.10
-8.83,-1.32,2.14, -0.23,-0.35,0.13
-8.81,-1.36,2.11, -0.24,-0.26,0.13
-8.82,-1.44,2.00, -0.24,-0.14,0.13
-8.88,-1.49,1.94, -0.23,-0.05,0.11
-8.99,-1.54,1.95, -0.20,-0.04,0.10
-9.04,-1.48,2.03, -0.16,-0.09,0.09
-9.01,-1.38,2.08, -0.13,-0.17,0.10
-8.93,-1.26,2.11, -0.10,-0.22,0.09
-8.88,-1.28,2.15, -0.07,-0.21,0.08
-8.94,-1.30,2.23, -0.05,-0.18,0.08
-9.00,-1.25,2.26, -0.02,-0.14,0.08
-8.98,-1.21,2.23, -0.00,-0.08,0.08
-8.87,-1.09,2.20, 0.01,-0.03,0.06
-8.86,-0.93,2.14, 0.01,0.00,0.05
-8.84,-0.85,2.07, 0.00,0.02,0.03
-8.85,-0.93,2.06, -0.03,0.01,0.02
-8.97,-1.04,2.09, -0.05,-0.02,0.01
-9.05,-1.08,2.14, -0.06,-0.05,0.02
-9.06,-1.08,2.14, -0.05,-0.05,0.03
-9.00,-1.06,2.06, -0.03,-0.01,0.04
-8.87,-0.94,2.09, -0.03,0.04,0.04
-8.79,-0.82,2.13, -0.05,0.07,0.03
-8.84,-0.81,2.17, -0.07,0.06,0.01
-8.85,-0.88,2.13, -0.09,0.03,-0.01
-8.90,-0.99,2.09, -0.09,0.03,-0.03
-8.91,-1.03,2.05, -0.08,0.04,-0.05
-8.88,-1.02,2.01, -0.07,0.05,-0.07
-8.88,-1.02,1.95, -0.07,0.06,-0.09
-8.85,-0.98,1.95, -0.08,0.04,-0.10
-8.88,-0.95,1.93, -0.11,0.02,-0.11
-8.88,-0.94,1.92, -0.14,-0.00,-0.11
-8.92,-1.07,1.92, -0.16,-0.01,-0.11
-9.04,-1.21,1.95, -0.17,-0.01,-0.11
-9.09,-1.31,1.94, -0.16,0.00,-0.10
-9.07,-1.28,1.96, -0.13,0.01,-0.07
-9.02,-1.21,1.97, -0.11,0.01,-0.05
-8.92,-1.15,1.95, -0.10,0.00,-0.03
-8.85,-1.15,1.92, -0.09,0.02,-0.01
-8.84,-1.18,1.88, -0.08,0.05,0.00
-8.88,-1.31,1.84, -0.07,0.08,0.02
-8.98,-1.44,1.79, -0.05,0.10,0.03
-9.05,-1.48,1.76, -0.03,0.09,0.05
-9.04,-1.43,1.79, -0.01,0.07,0.06
-8.94,-1.26,1.75, -0.00,0.05,0.06
-8.87,-1.13,1.76, -0.01,0.02,0.05
-8.91,-1.18,1.85, -0.02,0.01,0.04
-8.96,-1.30,1.88, -0.01,0.01,0.03
-9.08,-1.36,1.93, 0.01,0.03,0.03
-9.11,-1.35,1.94, 0.04,0.02,0.04
-9.00,-1.23,1.96, 0.05,0.01,0.04
-8.88,-1.06,2.03, 0.04,-0.02,0.03
-8.86,-0.97,2.13, 0.01,-0.04,0.03
-8.82,-0.96,2.28, -0.02,-0.05,0.02
-8.85,-1.01,2.38, -0.04,-0.04,0.02
-8.85,-1.09,2.47, -0.05,-0.00,0.03
-8.84,-1.11,2.54, -0.06,0.04,0.03
-8.83,-1.05,2.55, -0.08,0.08,0.03
-8.85,-1.03,2.62, -0.10,0.08,0.04
-8.84,-0.97,2.67, -0.13,0.08,0.04
-8.84,-1.00,2.74, -0.16,0.06,0.06
-8.83,-1.02,2.85, -0.18,0.03,0.07
-8.80,-0.90,2.98, -0.20,0.00,0.09
-8.65,-0.84,3.02, -0.22,0.00,0.10
-8.61,-0.82,3.00, -0.24,0.04,0.10
-8.66,-0.83,3.02, -0.24,0.08,0.09
-8.67,-0.76,2.98, -0.25,0.10,0.09
-8.67,-0.70,2.98, -0.27,0.09,0.09
-8.62,-0.77,3.00, -0.31,0.04,0.08
-8.57,-0.82,2.98, -0.37,-0.01,0.07
-8.65,-0.93,3.05, -0.41,-0.05,0.06
-8.76,-1.13,3.17, -0.43,-0.06,0.06
-8.84,-1.31,3.33, -0.40,-0.05,0.05
-8.89,-1.39,3.48, -0.34,-0.05,0.04
-8.86,-1.34,3.48, -0.27,-0.05,0.05
-8.69,-1.19,3.33, -0.22,-0.01,0.04
-8.54,-1.10,3.15, -0.20,0.08,0.03
-8.63,-1.03,3.08, -0.18,0.17,-0.00
-8.71,-0.96,3.06, -0.14,0.23,-0.02
-8.79,-0.92,3.02, -0.07,0.24,-0.02
-8.85,-0.97,2.89, 0.01,0.22,-0.02
-8.90,-1.05,2.79, 0.08,0.19,-0.01
-8.88,-1.09,2.73, 0.13,0.14,0.00
-8.88,-1.06,2.61, 0.18,0.13,0.01
-8.85,-1.00,2.54, 0.23,0.16,0.02
-8.80,-1.02,2.48, 0.26,0.19,0.02
-8.86,-1.09,2.47, 0.30,0.21,0.02
-8.96,-1.25,2.53, 0.35,0.19,0.00
-8.98,-1.35,2.53, 0.38,0.13,-0.01
-8.86,-1.29,2.36, 0.39,0.08,-0.04
-8.71,-1.18,2.19, 0.37,0.09,-0.06
-8.71,-1.14,2.07, 0.34,0.14,-0.09
-8.88,-1.12,2.03, 0.32,0.19,-0.11
-8.99,-1.20,1.99, 0.34,0.21,-0.11
-9.04,-1.36,1.97, 0.37,0.20,-0.12
-9.07,-1.45,1.97, 0.41,0.16,-0.13
-9.09,-1.51,1.97, 0.46,0.11,-0.13
-9.02,-1.45,1.96, 0.49,0.07,-0.12
-8.93,-1.34,1.94, 0.49,0.05,-0.11
-8.88,-1.30,1.89, 0.49,0.10,-0.10
-8.91,-1.39,1.80, 0.48,0.18,-0.09
-8.99,-1.57,1.64, 0.48,0.26,-0.08
-9.11,-1.70,1.50, 0.49,0.29,-0.07
-9.17,-1.77,1.39, 0.52,0.26,-0.04
-9.17,-1.77,1.42, 0.54,0.19,-0.01
-9.08,-1.74,1.38, 0.55,0.10,0.02
-8.92,-1.64,1.28, 0.55,0.06,0.05
-8.83,-1.64,1.15, 0.53,0.07,0.07
-8.83,-1.69,1.09, 0.52,0.10,0.08
-8.98,-1.62,1.05, 0.53,0.13,0.08
-9.05,-1.62,1.08, 0.57,0.12,0.08
-9.11,-1.60,1.03, 0.63,0.10,0.08
-9.04,-1.65,0.89, 0.68,0.10,0.08
-8.95,-1.77,0.73, 0.70,0.13,0.08
-8.97,-1.74,0.61, 0.73,0.17,0.07
-9.04,-1.68,0.52, 0.78,0.18,0.07
-9.09,-1.54,0.49, 0.83,0.16,0.06
-9.10,-1.35,0.44, 0.88,0.10,0.07
-9.09,-1.29,0.44, 0.91,0.05,0.08
-9.12,-1.32,0.47, 0.92,0.03,0.09
-9.01,-1.37,0.46, 0.92,0.03,0.10
-8.93,-1.44,0.43, 0.92,0.08,0.10
-9.00,-1.44,0.40, 0.93,0.14,0.09
-9.08,-1.41,0.36, 0.97,0.19,0.07
-9.02,-1.29,0.19, 1.01,0.24,0.06
-8.92,-1.25,-0.08, 1.03,0.30,0.05
-8.94,-1.30,-0.23, 1.03,0.32,0.03
-8.98,-1.28,-0.27, 1.03,0.28,0.02
-9.01,-1.30,-0.14, 1.04,0.19,0.02
-9.13,-1.30,0.03, 1.08,0.07,0.01
-9.07,-1.17,0.07, 1.14,-0.00,0.00
-8.93,-1.05,0.07, 1.18,0.01,-0.00
-8.87,-0.94,0.06, 1.18,0.06,-0.01
-8.87,-0.95,0.05, 1.14,0.11,-0.01
-8.94,-0.99,-0.02, 1.09,0.14,-0.01
-8.95,-1.05,-0.05, 1.04,0.15,-0.02
-8.90,-0.99,-0.04, 0.99,0.15,-0.03
-8.84,-0.90,-0.08, 0.94,0.14,-0.04
-8.82,-0.79,-0.19, 0.90,0.15,-0.06
-8.78,-0.74,-0.29, 0.87,0.16,-0.07
-8.69,-0.67,-0.36, 0.85,0.19,-0.09
-8.71,-0.50,-0.37, 0.85,0.19,-0.10
-8.78,-0.41,-0.34, 0.86,0.17,-0.09
-8.86,-0.47,-0.42, 0.86,0.14,-0.09
-8.95,-0.59,-0.45, 0.85,0.11,-0.08
-9.01,-0.76,-0.46, 0.82,0.08,-0.07
-9.17,-0.89,-0.39, 0.79,0.04,-0.06
-9.23,-1.03,-0.36, 0.75,-0.01,-0.04
-9.15,-1.16,-0.30, 0.71,-0.02,-0.01
-9.11,-1.33,-0.26, 0.66,-0.00,0.01
-9.10,-1.39,-0.25, 0.62,0.05,0.03
-9.16,-1.29,-0.17, 0.59,0.09,0.03
-9.23,-1.21,-0.11, 0.60,0.12,0.03
-9.28,-1.09,-0.14, 0.62,0.11,0.02
-9.21,-1.01,-0.22, 0.62,0.09,0.01
-9.12,-0.99,-0.34, 0.61,0.07,0.01
-9.13,-1.08,-0.42, 0.59,0.05,-0.01
-9.17,-1.33,-0.51, 0.58,0.06,-0.02
-9.19,-1.53,-0.56, 0.57,0.09,-0.03
-9.25,-1.55,-0.52, 0.59,0.13,-0.04
-9.29,-1.31,-0.50, 0.62,0.15,-0.06
-9.24,-1.10,-0.47, 0.64,0.12,-0.07
-9.22,-0.96,-0.53, 0.63,0.08,-0.09
-9.15,-0.91,-0.56, 0.59,0.03,-0.10
-9.11,-0.94,-0.54, 0.53,0.00,-0.11
-9.09,-1.07,-0.53, 0.46,-0.00,-0.12
-9.13,-1.12,-0.52, 0.41,0.01,-0.14
-9.25,-1.07,-0.40, 0.36,0.03,-0.15
-9.38,-1.02,-0.30, 0.33,0.03,-0.15
-9.35,-1.02,-0.26, 0.31,0.02,-0.14
-9.30,-0.96,-0.27, 0.27,-0.00,-0.13
-9.18,-0.91,-0.22, 0.21,-0.02,-0.13
-9.11,-0.97,-0.21, 0.15,-0.02,-0.12
-9.06,-1.00,-0.23, 0.09,-0.00,-0.12
-9.02,-1.06,-0.30, 0.04,0.04,-0.11
-9.03,-1.14,-0.33, 0.00,0.10,-0.10
-9.16,-1.24,-0.36, -0.03,0.13,-0.10
-9.25,-1.25,-0.36, -0.05,0.11,-0.09
-9.33,-1.22,-0.30, -0.07,0.04,-0.08
-9.32,-1.15,-0.24, -0.08,-0.04,-0.06
-9.24,-1.13,-0.19, -0.11,-0.09,-0.04
-9.15,-1.15,-0.19, -0.14,-0.09,-0.01
-9.14,-1.28,-0.24, -0.17,-0.04,0.01
-9.18,-1.37,-0.28, -0.19,0.04,0.02
-9.15,-1.37,-0.34, -0.22,0.11,0.03
-9.11,-1.36,-0.44, -0.25,0.14,0.03
-9.06,-1.32,-0.56, -0.29,0.13,0.02
-9.06,-1.34,-0.60, -0.33,0.08,-0.00
-9.11,-1.34,-0.56, -0.38,0.00,-0.01
-9.10,-1.47,-0.58, -0.41,-0.06,-0.00
-9.04,-1.54,-0.56, -0.42,-0.08,0.01
-9.03,-1.47,-0.50, -0.43,-0.06,0.04
-9.04,-1.41,-0.48, -0.44,-0.04,0.07
-9.05,-1.37,-0.46, -0.45,-0.02,0.12
-9.07,-1.45,-0.45, -0.47,-0.03,0.15
-9.03,-1.50,-0.54, -0.49,-0.03,0.18
-8.98,-1.43,-0.65, -0.53,-0.00,0.20
-8.94,-1.40,-0.77, -0.59,0.04,0.22
-9.03,-1.28,-0.89, -0.65,0.08,0.24
-9.15,-1.21,-0.96, -0.73,0.08,0.25
-9.17,-1.30,-0.98, -0.81,0.05,0.25
-9.23,-1.34,-0.91, -0.88,-0.01,0.22
-9.18,-1.43,-0.82, -0.94,-0.09,0.18
-9.14,-1.41,-0.69, -0.98,-0.17,0.13
-9.08,-1.36,-0.48, -1.00,-0.23,0.08
-9.04,-1.36,-0.31, -1.00,-0.26,0.03
-9.07,-1.27,-0.12, -0.98,-0.23,-0.01
-9.05,-1.15,0.02, -0.94,-0.17,-0.03
-8.97,-1.15,-0.03, -0.90,-0.08,-0.04
-8.86,-1.23,-0.12, -0.86,0.02,-0.07
-8.77,-1.31,-0.15, -0.80,0.09,-0.10
-8.68,-1.36,-0.24, -0.75,0.10,-0.12
-8.69,-1.34,-0.29, -0.68,0.08,-0.17
-8.84,-1.35,-0.26, -0.60,0.03,-0.20
-9.03,-1.38,-0.10, -0.50,-0.06,-0.22
-9.03,-1.41,0.04, -0.43,-0.18,-0.23
-8.94,-1.43,0.19, -0.38,-0.28,-0.23
-8.83,-1.47,0.31, -0.35,-0.32,-0.22
-8.68,-1.43,0.35, -0.34,-0.29,-0.21
-8.54,-1.30,0.46, -0.35,-0.20,-0.19
-8.50,-1.14,0.62, -0.38,-0.09,-0.18
-8.58,-1.08,0.74, -0.43,-0.03,-0.17
-8.75,-1.10,0.80, -0.49,-0.02,-0.15
-8.76,-1.10,0.88, -0.54,-0.03,-0.12
-8.71,-1.09,0.95, -0.59,-0.03,-0.09
-8.64,-1.13,0.96, -0.64,-0.02,-0.08
-8.62,-1.12,0.96, -0.68,0.00,-0.08
-8.62,-1.10,1.01, -0.70,0.02,-0.08
-8.66,-1.13,1.09, -0.71,0.03,-0.08
-8.83,-1.16,1.27, -0.69,0.03,-0.08
-9.03,-1.13,1.50, -0.64,-0.00,-0.07
-9.13,-1.09,1.73, -0.58,-0.07,-0.05
-9.06,-1.08,1.90, -0.53,-0.15,-0.05
-8.96,-1.01,2.03, -0.48,-0.21,-0.06
-8.96,-0.87,2.25, -0.44,-0.23,-0.07
-8.99,-0.73,2.52, -0.41,-0.23,-0.08
-8.99,-0.63,2.64, -0.37,-0.23,-0.08
-9.00,-0.60,2.67, -0.32,-0.21,-0.08
-8.98,-0.53,2.72, -0.27,-0.18,-0.09
-8.98,-0.53,2.68, -0.23,-0.17,-0.12
-8.83,-0.64,2.75, -0.20,-0.14,-0.15
-8.93,-0.69,2.68, -0.19,-0.14,-0.15
-9.18,-0.60,2.71, -0.17,-0.11,-0.16
-9.46,-0.34,2.80, -0.12,-0.07,-0.18
-9.46,-0.18,2.90, -0.08,-0.05,-0.17
-9.51,0.06,3.10, -0.06,-0.08,-0.11
-9.34,0.20,3.20, -0.06,-0.12,-0.04
-9.10,0.06,3.24, -0.07,-0.11,0.01
-9.00,-0.18,3.17, -0.08,-0.04,0.02
-9.01,-0.54,3.03, -0.06,0.09,0.02
-9.15,-0.74,2.82, -0.04,0.22,0.02
-9.11,-0.69,2.53, 0.00,0.33,0.03
-9.06,-0.53,2.35, 0.02,0.38,0.05
-9.04,-0.28,2.18, 0.01,0.34,0.07
-8.95,-0.22,2.04, 0.01,0.22,0.08
-8.63,-0.29,1.77, 0.01,0.10,0.05
-8.45,-0.17,1.55, 0.02,-0.01,-0.02
-8.70,-0.15,1.58, 0.04,-0.13,-0.07
-9.04,-0.36,1.77, 0.06,-0.28,-0.09
-9.19,-0.66,1.92, 0.10,-0.37,-0.10
-9.20,-0.85,2.01, 0.15,-0.38,-0.11
-9.12,-0.89,2.16, 0.21,-0.30,-0.10
-9.02,-0.85,2.28, 0.28,-0.17,-0.08
-8.94,-0.88,2.30, 0.35,-0.02,-0.08
-8.97,-0.81,2.17, 0.42,0.14,-0.07
-9.03,-0.66,2.08, 0.47,0.29,-0.05
-9.01,-0.40,1.98, 0.49,0.38,-0.04
-9.03,-0.25,1.88, 0.48,0.42,-0.04
-9.04,-0.19,1.77, 0.47,0.44,-0.03
-9.13,-0.21,1.68, 0.49,0.46,-0.00
-9.18,-0.45,1.60, 0.56,0.48,0.05
-9.22,-0.77,1.50, 0.66,0.47,0.11
-9.30,-0.83,1.43, 0.77,0.42,0.15
-9.15,-0.84,1.42, 0.88,0.36,0.18
-9.03,-0.93,1.45, 1.00,0.29,0.18
-9.12,-1.00,1.57, 1.19,0.24,0.22
-9.53,-1.22,1.84, 1.44,0.18,0.29
-9.57,-1.55,1.80, 1.71,0.12,0.37
-9.04,-1.78,1.58, 1.92,0.10,0.38
-8.55,-1.62,1.38, 2.09,0.14,0.33
-8.35,-1.34,1.22, 2.23,0.18,0.27
-8.34,-1.14,0.98, 2.32,0.18,0.18
-8.54,-1.12,0.83, 2.36,0.11,0.07
-9.09,-1.32,0.89, 2.40,-0.03,0.00
-9.71,-1.49,1.09, 2.42,-0.25,-0.06
-9.62,-1.41,1.13, 2.41,-0.47,-0.14
-9.03,-1.05,1.01, 2.40,-0.58,-0.21
-8.54,-0.60,0.86, 2.38,-0.56,-0.24
-8.45,-0.25,0.85, 2.33,-0.46,-0.25
-8.75,-0.15,1.05, 2.27,-0.31,-0.22
-9.02,-0.25,1.20, 2.19,-0.15,-0.17
-9.11,-0.36,1.28, 2.08,0.02,-0.13
-9.24,-0.49,1.33, 1.93,0.17,-0.13
-9.01,-0.56,1.16, 1.77,0.29,-0.17
-8.83,-0.63,0.88, 1.62,0.40,-0.21
-8.84,-0.97,0.82, 1.51,0.47,-0.21
-9.22,-1.01,0.96, 1.45,0.47,-0.18
-9.69,-0.97,1.10, 1.42,0.42,-0.10
-9.77,-0.87,1.10, 1.39,0.35,-0.00
-9.56,-0.72,1.06, 1.35,0.29,0.07
-9.48,-0.56,1.12, 1.30,0.23,0.12
-9.16,-0.69,1.08, 1.25,0.18,0.14
-8.91,-0.93,1.01, 1.22,0.16,0.14
-8.74,-1.22,0.98, 1.21,0.18,0.14
-8.81,-1.39,1.00, 1.22,0.24,0.14
-8.96,-1.34,0.84, 1.24,0.30,0.16
-8.84,-1.06,0.65, 1.26,0.35,0.19
-8.83,-0.77,0.49, 1.26,0.37,0.22
-8.90,-0.65,0.50, 1.24,0.33,0.25
-9.10,-0.81,0.61, 1.20,0.23,0.24
-9.22,-0.95,0.77, 1.18,0.09,0.20
-9.32,-1.04,0.93, 1.20,-0.06,0.18
-9.23,-0.99,0.82, 1.24,-0.16,0.18
-9.00,-0.84,0.52, 1.25,-0.23,0.19
-8.80,-0.63,0.25, 1.22,-0.28,0.19
-8.68,-0.44,0.22, 1.16,-0.33,0.17
-8.77,-0.21,0.25, 1.07,-0.38,0.14
-8.96,-0.06,0.46, 0.98,-0.41,0.11
-9.20,-0.11,0.74, 0.89,-0.40,0.09
-9.45,-0.16,0.89, 0.82,-0.34,0.10
-9.37,0.03,0.66, 0.73,-0.21,0.17
-9.07,0.27,0.25, 0.59,-0.02,0.25
-8.87,0.49,-0.01, 0.39,0.17,0.29
-8.94,0.48,-0.01, 0.16,0.30,0.28
-8.98,0.30,0.27, -0.05,0.40,0.24
-9.13,0.05,0.62, -0.21,0.47,0.20
-9.21,-0.07,0.77, -0.30,0.52,0.18
-9.25,0.15,0.64, -0.37,0.54,0.15
-9.20,0.37,0.25, -0.47,0.52,0.11
-9.10,0.52,0.10, -0.59,0.47,0.05
-9.14,0.45,0.09, -0.70,0.42,0.01
-9.14,0.25,0.25, -0.77,0.36,-0.02
-9.14,0.04,0.39, -0.80,0.32,-0.04
-9.16,-0.02,0.52, -0.81,0.27,-0.05
-9.13,-0.01,0.58, -0.80,0.22,-0.05
-9.19,0.00,0.65, -0.80,0.14,-0.05
-9.10,0.08,0.49, -0.79,0.05,-0.06
-8.91,0.22,0.40, -0.79,-0.04,-0.07
-8.89,0.05,0.52, -0.79,-0.09,-0.08
-9.16,-0.22,0.74, -0.74,-0.09,-0.08
-9.28,-0.44,0.90, -0.66,-0.05,-0.07
-9.21,-0.55,0.97, -0.56,-0.01,-0.07
-9.17,-0.47,0.95, -0.48,0.01,-0.06
-9.08,-0.33,0.76, -0.42,-0.02,-0.06
-8.93,-0.17,0.60, -0.38,-0.08,-0.07
-8.91,-0.17,0.68, -0.33,-0.12,-0.07
-9.09,-0.31,0.91, -0.25,-0.13,-0.04
-9.19,-0.39,1.09, -0.15,-0.10,0.02
-9.21,-0.33,1.06, -0.06,-0.06,0.07
-9.08,-0.23,0.90, -0.01,0.00,0.08
-8.99,-0.21,0.77, 0.01,0.05,0.05
-8.90,-0.22,0.67, 0.01,0.08,-0.00
-8.82,-0.21,0.61, 0.02,0.08,-0.06
-8.80,-0.12,0.57, 0.03,0.08,-0.09
-8.88,-0.05,0.54, 0.05,0.06,-0.10
-9.00,0.01,0.51, 0.06,0.04,-0.09
-9.10,0.08,0.44, 0.06,0.01,-0.09
-9.07,0.17,0.34, 0.03,-0.02,-0.09
-8.94,0.16,0.30, -0.01,-0.03,-0.12
-8.87,0.06,0.43, -0.06,-0.03,-0.14
-8.94,-0.14,0.64, -0.08,0.01,-0.15
-9.32,-0.31,0.91, -0.06,0.08,-0.13
-9.42,-0.41,0.97, -0.02,0.15,-0.08
-9.19,-0.41,0.77, 0.01,0.20,-0.05
-8.98,-0.28,0.49, 0.02,0.24,-0.07
-8.88,-0.06,0.29, 0.00,0.27,-0.09
-8.89,0.00,0.17, -0.05,0.28,-0.13
-8.88,-0.09,0.28, -0.08,0.30,-0.16
-9.11,-0.33,0.55, -0.09,0.32,-0.12
-9.46,-0.07,0.45, -0.06,0.37,-0.12
-9.41,0.09,0.39, -0.06,0.38,-0.09
